# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20190730220303
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
coriolis/3901676/profiles/R3901676_020.nc,20190619160228,15.575,-39.452,A,846,IF,20190726134649
coriolis/3901676/profiles/R3901676_021.nc,20190629174440,15.407,-39.891,A,846,IF,20190726134649
coriolis/3901676/profiles/R3901676_022.nc,20190709190248,15.240,-40.432,A,846,IF,20190726134650
coriolis/3901676/profiles/R3901676_023.nc,20190719203638,15.113,-41.010,A,846,IF,20190726134650
coriolis/3901676/profiles/R3901676_024.nc,20190729221519,15.081,-41.545,A,846,IF,20190730005105
coriolis/3901677/profiles/R3901677_001.nc,20181212123229,14.639,-47.993,A,846,IF,20190726134800
coriolis/3901677/profiles/R3901677_002.nc,20181222131950,14.686,-47.663,A,846,IF,20190726134801
coriolis/3901677/profiles/R3901677_003.nc,20190101143217,14.481,-47.362,A,846,IF,20190726134801
coriolis/3901677/profiles/R3901677_004.nc,20190111153938,14.315,-47.033,A,846,IF,20190726134802
coriolis/3901677/profiles/R3901677_005.nc,20190121164756,14.647,-47.133,A,846,IF,20190726134802
coriolis/3901677/profiles/R3901677_006.nc,20190131174033,14.758,-47.171,A,846,IF,20190726134803
coriolis/3901677/profiles/R3901677_007.nc,20190210185950,15.170,-47.134,A,846,IF,20190726134803
coriolis/3901677/profiles/R3901677_008.nc,20190220203934,15.393,-47.148,A,846,IF,20190726134804
coriolis/3901677/profiles/R3901677_009.nc,20190302222918,15.482,-47.067,A,846,IF,20190726134804
coriolis/3901677/profiles/R3901677_010.nc,20190312233516,15.451,-46.927,A,846,IF,20190726134804
coriolis/3901677/profiles/R3901677_011.nc,20190323011531,15.268,-46.921,A,846,IF,20190726134805
coriolis/3901677/profiles/R3901677_012.nc,20190402021408,15.120,-46.988,A,846,IF,20190726134805
coriolis/3901677/profiles/R3901677_013.nc,20190412032531,15.004,-47.031,A,846,IF,20190726134805
coriolis/3901677/profiles/R3901677_014.nc,20190422042237,14.935,-47.198,A,846,IF,20190726134805
coriolis/3901677/profiles/R3901677_015.nc,20190502054458,14.887,-47.389,A,846,IF,20190726134806
coriolis/3901677/profiles/R3901677_016.nc,20190512072249,14.787,-47.484,A,846,IF,20190726134806
coriolis/3901677/profiles/R3901677_017.nc,20190522092709,14.676,-47.399,A,846,IF,20190726134807
coriolis/3901677/profiles/R3901677_018.nc,20190601104256,14.697,-47.263,A,846,IF,20190726134807
coriolis/3901677/profiles/R3901677_019.nc,20190611120942,14.724,-47.018,A,846,IF,20190726134807
coriolis/3901677/profiles/R3901677_020.nc,20190621135329,14.616,-46.765,A,846,IF,20190726134807
coriolis/3901677/profiles/R3901677_021.nc,20190701150937,14.496,-46.621,A,846,IF,20190726134808
coriolis/3901677/profiles/R3901677_022.nc,20190711165318,14.585,-46.653,A,846,IF,20190726134808
coriolis/3901677/profiles/R3901677_023.nc,20190721183423,14.743,-46.774,A,846,IF,20190726134808
coriolis/3901679/profiles/R3901679_025.nc,20190729053700,-5.527,-10.833,A,844,IF,20190729062741
coriolis/3901680/profiles/R3901680_025.nc,20190728053700,-4.597,-12.862,A,844,IF,20190728062546
coriolis/3901681/profiles/R3901681_001.nc,20181208064510,16.439,-28.787,A,846,IF,20190726134916
coriolis/3901681/profiles/R3901681_002.nc,20181218074722,16.397,-28.501,A,846,IF,20190726134916
coriolis/3901681/profiles/R3901681_003.nc,20181228083022,16.541,-28.119,A,846,IF,20190726134916
coriolis/3901681/profiles/R3901681_004.nc,20190107091820,16.851,-27.940,A,846,IF,20190726134916
coriolis/3901681/profiles/R3901681_005.nc,20190117102612,17.114,-28.018,A,846,IF,20190726134917
coriolis/3901681/profiles/R3901681_006.nc,20190127112842,17.115,-28.184,A,846,IF,20190726134917
coriolis/3901681/profiles/R3901681_007.nc,20190206123051,16.997,-28.275,A,846,IF,20190726134918
coriolis/3901681/profiles/R3901681_008.nc,20190216135747,16.758,-28.220,A,846,IF,20190726134918
coriolis/3901681/profiles/R3901681_009.nc,20190226151503,16.502,-28.026,A,846,IF,20190726134919
coriolis/3901681/profiles/R3901681_010.nc,20190308163530,16.440,-27.727,A,846,IF,20190726134919
coriolis/3901681/profiles/R3901681_011.nc,20190318175726,16.651,-27.367,A,846,IF,20190726134919
coriolis/3901681/profiles/R3901681_012.nc,20190328192559,17.066,-27.264,A,846,IF,20190726134920
coriolis/3901681/profiles/R3901681_013.nc,20190407204235,17.531,-27.286,A,846,IF,20190726134920
coriolis/3901681/profiles/R3901681_014.nc,20190417221217,17.774,-27.242,A,846,IF,20190726134921
coriolis/3901681/profiles/R3901681_015.nc,20190427234004,17.530,-27.121,A,846,IF,20190726134921
coriolis/3901681/profiles/R3901681_016.nc,20190508014124,17.209,-27.064,A,846,IF,20190726134922
coriolis/3901681/profiles/R3901681_017.nc,20190518025832,17.003,-26.933,A,846,IF,20190726134922
coriolis/3901681/profiles/R3901681_018.nc,20190528044655,17.140,-26.639,A,846,IF,20190726134923
coriolis/3901681/profiles/R3901681_019.nc,20190607060547,17.453,-26.371,A,846,IF,20190726134923
coriolis/3901681/profiles/R3901681_020.nc,20190617073441,17.519,-26.305,A,846,IF,20190726134923
coriolis/3901681/profiles/R3901681_021.nc,20190627084342,17.337,-26.382,A,846,IF,20190726134924
coriolis/3901681/profiles/R3901681_022.nc,20190707101547,17.082,-26.542,A,846,IF,20190726134924
coriolis/3901681/profiles/R3901681_023.nc,20190717120333,16.889,-26.648,A,846,IF,20190726134925
coriolis/3901681/profiles/R3901681_024.nc,20190727134953,16.794,-26.718,A,846,IF,20190727155101
coriolis/3901682/profiles/R3901682_001.nc,20181208140313,16.314,-30.009,A,846,IF,20190726135045
coriolis/3901682/profiles/R3901682_002.nc,20181218151926,16.327,-30.104,A,846,IF,20190726135045
coriolis/3901682/profiles/R3901682_003.nc,20181228163240,16.276,-30.124,A,846,IF,20190726135045
coriolis/3901682/profiles/R3901682_004.nc,20190107173550,16.216,-30.100,A,846,IF,20190726135046
coriolis/3901682/profiles/R3901682_005.nc,20190117183300,16.141,-30.098,A,846,IF,20190726135046
coriolis/3901682/profiles/R3901682_006.nc,20190127191952,16.119,-30.093,A,846,IF,20190726135046
coriolis/3901682/profiles/R3901682_007.nc,20190206202740,16.116,-30.112,A,846,IF,20190726135046
coriolis/3901682/profiles/R3901682_008.nc,20190216214210,16.115,-30.085,A,846,IF,20190726135047
coriolis/3901682/profiles/R3901682_009.nc,20190226231851,16.045,-30.001,A,846,IF,20190726135047
coriolis/3901682/profiles/R3901682_010.nc,20190309003819,15.879,-29.902,A,846,IF,20190726135048
coriolis/3901682/profiles/R3901682_011.nc,20190319020652,15.644,-29.805,A,846,IF,20190726135048
coriolis/3901682/profiles/R3901682_012.nc,20190329033344,15.459,-29.658,A,846,IF,20190726135048
coriolis/3901682/profiles/R3901682_013.nc,20190408045040,15.382,-29.413,A,846,IF,20190726135048
coriolis/3901682/profiles/R3901682_014.nc,20190418060822,15.493,-29.142,A,846,IF,20190726135049
coriolis/3901682/profiles/R3901682_015.nc,20190428074720,15.616,-28.818,A,846,IF,20190726135049
coriolis/3901682/profiles/R3901682_016.nc,20190508091718,15.581,-28.515,A,846,IF,20190726135049
coriolis/3901682/profiles/R3901682_017.nc,20190518110935,15.311,-28.451,A,846,IF,20190726135049
coriolis/3901682/profiles/R3901682_018.nc,20190528122343,15.030,-28.528,A,846,IF,20190726135050
coriolis/3901682/profiles/R3901682_019.nc,20190607133133,14.855,-28.560,A,846,IF,20190726135050
coriolis/3901682/profiles/R3901682_020.nc,20190617151053,14.863,-28.542,A,846,IF,20190726135050
coriolis/3901682/profiles/R3901682_021.nc,20190627165154,14.967,-28.536,A,846,IF,20190726135050
coriolis/3901682/profiles/R3901682_022.nc,20190707182846,15.100,-28.564,A,846,IF,20190726135050
coriolis/3901682/profiles/R3901682_023.nc,20190717202824,15.102,-28.606,A,846,IF,20190726135051
coriolis/3901682/profiles/R3901682_024.nc,20190727222626,14.890,-28.781,A,846,IF,20190728005055
coriolis/3901683/profiles/R3901683_001.nc,20181209074112,16.063,-32.994,A,846,IF,20190726135209
coriolis/3901683/profiles/R3901683_002.nc,20181219084328,16.490,-32.811,A,846,IF,20190726135209
coriolis/3901683/profiles/R3901683_003.nc,20181229094038,16.818,-32.356,A,846,IF,20190726135210
coriolis/3901683/profiles/R3901683_004.nc,20190108101425,17.004,-31.833,A,846,IF,20190726135210
coriolis/3901683/profiles/R3901683_005.nc,20190118111011,17.176,-31.312,A,846,IF,20190726135210
coriolis/3901683/profiles/R3901683_006.nc,20190128115900,17.254,-30.820,A,846,IF,20190726135210
coriolis/3901683/profiles/R3901683_007.nc,20190207130445,17.164,-30.459,A,846,IF,20190726135211
coriolis/3901683/profiles/R3901683_008.nc,20190217141213,16.930,-30.254,A,846,IF,20190726135211
coriolis/3901683/profiles/R3901683_009.nc,20190227153627,16.716,-30.191,A,846,IF,20190726135211
coriolis/3901683/profiles/R3901683_010.nc,20190309161921,16.499,-30.167,A,846,IF,20190726135211
coriolis/3901683/profiles/R3901683_011.nc,20190319172803,16.298,-30.150,A,846,IF,20190726135212
coriolis/3901683/profiles/R3901683_012.nc,20190329185656,16.053,-30.119,A,846,IF,20190726135212
coriolis/3901683/profiles/R3901683_013.nc,20190408200810,15.859,-29.997,A,846,IF,20190726135212
coriolis/3901683/profiles/R3901683_014.nc,20190418213034,15.794,-29.750,A,846,IF,20190726135212
coriolis/3901683/profiles/R3901683_015.nc,20190428231812,15.854,-29.384,A,846,IF,20190726135213
coriolis/3901683/profiles/R3901683_016.nc,20190509011253,15.845,-28.982,A,846,IF,20190726135213
coriolis/3901683/profiles/R3901683_017.nc,20190519022142,15.754,-28.789,A,846,IF,20190726135213
coriolis/3901683/profiles/R3901683_018.nc,20190529033321,15.653,-28.788,A,846,IF,20190726135213
coriolis/3901683/profiles/R3901683_019.nc,20190608044954,15.622,-28.900,A,846,IF,20190726135213
coriolis/3901683/profiles/R3901683_020.nc,20190618062023,15.698,-29.036,A,846,IF,20190726135214
coriolis/3901683/profiles/R3901683_021.nc,20190628080609,15.860,-29.250,A,846,IF,20190726135214
coriolis/3901683/profiles/R3901683_022.nc,20190708092632,16.082,-29.459,A,846,IF,20190726135214
coriolis/3901683/profiles/R3901683_023.nc,20190718104553,16.326,-29.690,A,846,IF,20190726135214
coriolis/3901683/profiles/R3901683_024.nc,20190728120500,16.521,-29.866,A,846,IF,20190728135100
coriolis/3901684/profiles/R3901684_001.nc,20181210014238,15.759,-36.015,A,846,IF,20190726135327
coriolis/3901684/profiles/R3901684_002.nc,20181220022824,15.734,-36.292,A,846,IF,20190726135327
coriolis/3901684/profiles/R3901684_003.nc,20181230031857,15.696,-36.551,A,846,IF,20190726135328
coriolis/3901684/profiles/R3901684_004.nc,20190109041928,15.658,-36.840,A,846,IF,20190726135328
coriolis/3901684/profiles/R3901684_005.nc,20190119051527,15.558,-37.001,A,846,IF,20190726135328
coriolis/3901684/profiles/R3901684_006.nc,20190129061443,15.513,-37.039,A,846,IF,20190726135329
coriolis/3901684/profiles/R3901684_007.nc,20190208075413,15.341,-36.881,A,846,IF,20190726135329
coriolis/3901684/profiles/R3901684_008.nc,20190218090015,15.277,-36.638,A,846,IF,20190726135329
coriolis/3901684/profiles/R3901684_009.nc,20190228101332,15.442,-36.432,A,846,IF,20190726135329
coriolis/3901684/profiles/R3901684_010.nc,20190310115010,15.751,-36.265,A,846,IF,20190726135329
coriolis/3901684/profiles/R3901684_011.nc,20190320131736,15.953,-36.109,A,846,IF,20190726135330
coriolis/3901684/profiles/R3901684_012.nc,20190330142335,15.912,-36.047,A,846,IF,20190726135330
coriolis/3901684/profiles/R3901684_013.nc,20190409153121,15.782,-36.204,A,846,IF,20190726135330
coriolis/3901684/profiles/R3901684_014.nc,20190419163300,15.683,-36.362,A,846,IF,20190726135330
coriolis/3901684/profiles/R3901684_015.nc,20190429174100,15.491,-36.611,A,846,IF,20190726135331
coriolis/3901684/profiles/R3901684_016.nc,20190509193314,15.188,-37.020,A,846,IF,20190726135331
coriolis/3901684/profiles/R3901684_017.nc,20190519211144,14.875,-37.495,A,846,IF,20190726135331
coriolis/3901684/profiles/R3901684_018.nc,20190529230123,14.589,-37.883,A,846,IF,20190726135332
coriolis/3901684/profiles/R3901684_019.nc,20190609002235,14.411,-38.234,A,846,IF,20190726135332
coriolis/3901684/profiles/R3901684_020.nc,20190619014451,14.311,-38.487,A,846,IF,20190726135332
coriolis/3901684/profiles/R3901684_021.nc,20190629034804,14.328,-38.708,A,846,IF,20190726135333
coriolis/3901684/profiles/R3901684_022.nc,20190709053842,14.395,-38.867,A,846,IF,20190726135333
coriolis/3901684/profiles/R3901684_023.nc,20190719071500,14.520,-38.925,A,846,IF,20190726135334
coriolis/3901684/profiles/R3901684_024.nc,20190729082919,14.668,-38.987,A,846,IF,20190729105111
coriolis/3901838/profiles/R3901838_108.nc,20190730112730,15.282,-21.761,A,844,IF,20190730123108
coriolis/3901839/profiles/R3901839_113.nc,20190721113730,41.373,-22.774,A,844,IF,20190724144029
coriolis/3901840/profiles/R3901840_116.nc,20190724113330,24.634,-46.437,A,844,IF,20190724122638
coriolis/3901841/profiles/R3901841_110.nc,20190727113330,33.104,-25.081,A,844,IF,20190727122925
coriolis/3901843/profiles/R3901843_103.nc,20190728120130,-10.817,-30.213,A,844,IF,20190728122918
coriolis/3901846/profiles/R3901846_102.nc,20190729175130,-16.869,1.278,A,844,IF,20190729182608
coriolis/3901849/profiles/R3901849_230.nc,20190726114220,42.248,8.306,A,844,IF,20190726123226
coriolis/3901852/profiles/R3901852_193.nc,20190726120030,43.967,38.164,A,844,IF,20190726124031
coriolis/3901853/profiles/R3901853_201.nc,20190727115800,37.396,19.113,A,844,IF,20190727123253
coriolis/3901854/profiles/R3901854_200.nc,20190727120000,43.132,32.681,A,844,IF,20190727123351
coriolis/3901855/profiles/R3901855_202.nc,20190726115230,43.456,39.158,A,844,IF,20190726123643
coriolis/3901856/profiles/R3901856_109.nc,20190726114030,33.283,-66.897,A,844,IF,20190726123117
coriolis/3901857/profiles/R3901857_109.nc,20190730112730,22.423,-44.251,A,844,IF,20190730122952
coriolis/3901859/profiles/R3901859_107.nc,20190730114530,17.000,-69.050,A,844,IF,20190730123407
coriolis/3901861/profiles/R3901861_106.nc,20190725114600,12.084,-63.414,A,844,IF,20190725142859
coriolis/3901862/profiles/R3901862_109.nc,20190728115530,65.451,-2.272,A,844,IF,20190728122807
coriolis/3901864/profiles/R3901864_106.nc,20190726115530,59.794,-27.120,A,844,IF,20190726123828
coriolis/3901865/profiles/R3901865_106.nc,20190726115730,65.964,-3.874,A,844,IF,20190726123927
coriolis/3901866/profiles/R3901866_102.nc,20190726024030,-9.297,-6.011,A,844,IF,20190726032758
coriolis/3901867/profiles/R3901867_103.nc,20190730054130,-10.729,-25.296,A,844,IF,20190730062930
coriolis/3901869/profiles/R3901869_100.nc,20190730115230,-19.166,10.620,A,844,IF,20190730123509
coriolis/3901870/profiles/R3901870_100.nc,20190730144430,-24.532,-1.384,A,844,IF,20190730152604
coriolis/3901871/profiles/R3901871_107.nc,20190727115430,57.235,-29.842,A,844,IF,20190727123151
coriolis/3901876/profiles/R3901876_102.nc,20190726114030,-34.288,-44.079,A,844,IF,20190726122956
coriolis/3901877/profiles/R3901877_102.nc,20190730115430,-49.229,4.420,A,844,IF,20190730132615
coriolis/3901890/profiles/R3901890_169.nc,20190724025330,37.546,25.592,A,844,IF,20190724032944
coriolis/3901890/profiles/R3901890_170.nc,20190729030330,37.705,25.508,A,844,IF,20190729032915
coriolis/3901901/profiles/R3901901_096.nc,20190726055220,-27.643,12.793,A,844,IF,20190726063114
coriolis/3901903/profiles/R3901903_096.nc,20190726114720,-33.873,8.693,A,844,IF,20190726123334
coriolis/3901907/profiles/R3901907_184.nc,20190727024920,37.960,0.883,A,844,IF,20190727032602
coriolis/3901908/profiles/R3901908_183.nc,20190726205520,32.988,23.783,A,844,IF,20190726212553
coriolis/3901911/profiles/R3901911_109.nc,20190725175620,72.105,5.879,A,844,IF,20190725192559
coriolis/3901921/profiles/R3901921_044.nc,20190725062000,3.913,-42.032,A,844,IF,20190726141602
coriolis/3901923/profiles/R3901923_097.nc,20190723043700,-39.660,36.271,I,844,IF,20190724091638
coriolis/3901924/profiles/R3901924_097.nc,20190724044500,-44.851,44.809,I,844,IF,20190725131848
coriolis/3901925/profiles/R3901925_097.nc,20190724042300,-37.632,64.040,I,844,IF,20190725121823
coriolis/3901926/profiles/R3901926_064.nc,20190726041700,-27.266,-43.816,A,844,IF,20190727121621
coriolis/3901928/profiles/R3901928_097.nc,20190726042500,-50.892,51.584,I,844,IF,20190727111641
coriolis/3901929/profiles/R3901929_092.nc,20190723042800,,,,844,IF,20190724121607
coriolis/3901930/profiles/R3901930_092.nc,20190725035200,-30.509,-40.232,A,844,IF,20190726122101
coriolis/3901931/profiles/R3901931_093.nc,20190730043100,-31.878,-24.357,A,844,IF,20190730082506
coriolis/3901932/profiles/R3901932_042.nc,20190725060900,34.833,-15.999,A,844,IF,20190726131854
coriolis/3901933/profiles/R3901933_064.nc,20190725035800,-18.009,-32.519,A,844,IF,20190726122223
coriolis/3901935/profiles/R3901935_094.nc,20190729044400,-41.764,13.249,A,844,IF,20190730112057
coriolis/3901937/profiles/R3901937_094.nc,20190730043700,-39.406,9.283,A,844,IF,20190730062313
coriolis/3901941/profiles/R3901941_338.nc,20190725093000,55.392,17.099,A,844,IF,20190725102639
coriolis/3901941/profiles/R3901941_338D.nc,20190723101200,55.387,17.141,A,844,IF,20190725102639
coriolis/3901941/profiles/R3901941_339.nc,20190727092700,55.383,17.062,A,844,IF,20190727102734
coriolis/3901941/profiles/R3901941_339D.nc,20190725101200,55.392,17.099,A,844,IF,20190727102733
coriolis/3901941/profiles/R3901941_340.nc,20190729095800,55.385,17.070,A,844,IF,20190729102645
coriolis/3901941/profiles/R3901941_340D.nc,20190727101000,55.383,17.062,A,844,IF,20190729102644
coriolis/3901975/profiles/R3901975_078.nc,20190726054800,40.544,11.380,A,844,IF,20190726062712
coriolis/3901976/profiles/R3901976_053.nc,20190724060120,36.959,20.884,A,844,IF,20190724063543
coriolis/3901976/profiles/R3901976_054.nc,20190729055020,36.963,20.506,A,844,IF,20190729062859
coriolis/3901977/profiles/R3901977_056.nc,20190725054520,34.233,25.839,A,844,IF,20190725062856
coriolis/3901977/profiles/R3901977_057.nc,20190730055720,33.928,26.186,A,844,IF,20190730063125
coriolis/3901978/profiles/R3901978_151.nc,20190727092030,41.797,17.211,A,844,IF,20190727102547
coriolis/3901988/profiles/R3901988_001.nc,20180228131655,70.665,-15.577,A,846,IF,20190726085210
coriolis/3901988/profiles/R3901988_002.nc,20180301142702,70.622,-15.811,A,846,IF,20190726085211
coriolis/3901988/profiles/R3901988_003.nc,20180302134246,70.581,-15.870,A,846,IF,20190726085211
coriolis/3901988/profiles/R3901988_004.nc,20180303130032,70.573,-15.891,A,846,IF,20190726085212
coriolis/3901988/profiles/R3901988_005.nc,20180304124259,70.592,-15.899,A,846,IF,20190726085212
coriolis/3901988/profiles/R3901988_006.nc,20180305115922,70.596,-15.916,A,846,IF,20190726085213
coriolis/3901988/profiles/R3901988_007.nc,20180306104608,70.600,-15.911,A,846,IF,20190726085213
coriolis/3901988/profiles/R3901988_008.nc,20180307094554,70.608,-15.853,A,846,IF,20190726085213
coriolis/3901988/profiles/R3901988_009.nc,20180308085140,70.634,-15.801,A,846,IF,20190726085214
coriolis/3901988/profiles/R3901988_010.nc,20180309075301,70.666,-15.705,A,846,IF,20190726085214
coriolis/3901988/profiles/R3901988_011.nc,20180310065956,70.686,-15.610,A,846,IF,20190726085215
coriolis/3901988/profiles/R3901988_012.nc,20180311060527,70.720,-15.540,A,846,IF,20190726085215
coriolis/3901988/profiles/R3901988_013.nc,20180312050234,70.792,-15.394,A,846,IF,20190726085216
coriolis/3901988/profiles/R3901988_014.nc,20180313040231,70.849,-15.361,A,846,IF,20190726085217
coriolis/3901988/profiles/R3901988_015.nc,20180314031235,70.875,-15.460,A,846,IF,20190726085217
coriolis/3901988/profiles/R3901988_016.nc,20180315022126,70.871,-15.524,A,846,IF,20190726085218
coriolis/3901988/profiles/R3901988_017.nc,20180316013658,70.883,-15.495,A,846,IF,20190726085219
coriolis/3901988/profiles/R3901988_018.nc,20180317005654,70.916,-15.464,A,846,IF,20190726085220
coriolis/3901988/profiles/R3901988_019.nc,20180318001548,70.955,-15.409,A,846,IF,20190726085220
coriolis/3901988/profiles/R3901988_020.nc,20180318235116,71.007,-15.376,A,846,IF,20190726085221
coriolis/3901988/profiles/R3901988_021.nc,20180319232143,71.051,-15.354,A,846,IF,20190726085222
coriolis/3901988/profiles/R3901988_022.nc,20180320225204,71.073,-15.327,A,846,IF,20190726085222
coriolis/3901988/profiles/R3901988_023.nc,20180321221824,71.091,-15.281,A,846,IF,20190726085223
coriolis/3901988/profiles/R3901988_024.nc,20180322215333,71.095,-15.280,A,846,IF,20190726085223
coriolis/3901988/profiles/R3901988_025.nc,20180323211400,71.104,-15.283,A,846,IF,20190726085224
coriolis/3901988/profiles/R3901988_026.nc,20180324202517,71.114,-15.199,A,846,IF,20190726085224
coriolis/3901988/profiles/R3901988_027.nc,20180325185214,71.097,-15.107,A,846,IF,20190726085224
coriolis/3901988/profiles/R3901988_028.nc,20180326182637,71.070,-15.063,A,846,IF,20190726085225
coriolis/3901988/profiles/R3901988_029.nc,20180327171917,71.069,-15.025,A,846,IF,20190726085225
coriolis/3901988/profiles/R3901988_030.nc,20180328161144,71.065,-14.991,A,846,IF,20190726085226
coriolis/3901988/profiles/R3901988_031.nc,20180329140425,71.070,-14.900,A,846,IF,20190726085226
coriolis/3901988/profiles/R3901988_032.nc,20180330123450,71.088,-14.906,A,846,IF,20190726085226
coriolis/3901988/profiles/R3901988_033.nc,20180331103446,71.074,-14.924,A,846,IF,20190726085227
coriolis/3901988/profiles/R3901988_034.nc,20180401081644,71.058,-14.893,A,846,IF,20190726085227
coriolis/3901988/profiles/R3901988_035.nc,20180402063507,71.050,-14.847,A,846,IF,20190726085227
coriolis/3901988/profiles/R3901988_036.nc,20180403035944,71.022,-14.889,A,846,IF,20190726085228
coriolis/3901988/profiles/R3901988_037.nc,20180404030856,70.994,-14.927,A,846,IF,20190726085228
coriolis/3901988/profiles/R3901988_038.nc,20180405022255,70.956,-14.957,A,846,IF,20190726085228
coriolis/3901988/profiles/R3901988_039.nc,20180406012605,70.937,-14.931,A,846,IF,20190726085229
coriolis/3901988/profiles/R3901988_040.nc,20180407002502,70.957,-14.919,A,846,IF,20190726085229
coriolis/3901988/profiles/R3901988_041.nc,20180407232136,70.975,-15.012,A,846,IF,20190726085229
coriolis/3901988/profiles/R3901988_042.nc,20180408222601,70.965,-15.091,A,846,IF,20190726085230
coriolis/3901988/profiles/R3901988_043.nc,20180409213448,70.942,-15.114,A,846,IF,20190726085230
coriolis/3901988/profiles/R3901988_044.nc,20180410204807,70.949,-15.099,A,846,IF,20190726085230
coriolis/3901988/profiles/R3901988_045.nc,20180411200333,70.942,-15.122,A,846,IF,20190726085231
coriolis/3901988/profiles/R3901988_046.nc,20180412192023,70.933,-15.140,A,846,IF,20190726085231
coriolis/3901988/profiles/R3901988_047.nc,20180413185148,70.915,-15.153,A,846,IF,20190726085232
coriolis/3901988/profiles/R3901988_048.nc,20180414181347,70.894,-15.153,A,846,IF,20190726085232
coriolis/3901988/profiles/R3901988_049.nc,20180415174027,70.858,-15.152,A,846,IF,20190726085232
coriolis/3901988/profiles/R3901988_050.nc,20180416171417,70.823,-15.126,A,846,IF,20190726085233
coriolis/3901988/profiles/R3901988_051.nc,20180417165021,70.790,-15.100,A,846,IF,20190726085233
coriolis/3901988/profiles/R3901988_052.nc,20180418162539,70.775,-15.076,A,846,IF,20190726085233
coriolis/3901988/profiles/R3901988_053.nc,20180419154402,70.768,-15.076,A,846,IF,20190726085234
coriolis/3901988/profiles/R3901988_054.nc,20180420150517,70.757,-15.049,A,846,IF,20190726085234
coriolis/3901988/profiles/R3901988_055.nc,20180421144544,70.732,-14.989,A,846,IF,20190726085234
coriolis/3901988/profiles/R3901988_056.nc,20180422140931,70.712,-14.906,A,846,IF,20190726085235
coriolis/3901988/profiles/R3901988_057.nc,20180423134521,70.701,-14.775,A,846,IF,20190726085235
coriolis/3901988/profiles/R3901988_058.nc,20180424131624,70.692,-14.595,A,846,IF,20190726085236
coriolis/3901988/profiles/R3901988_059.nc,20180425124600,70.682,-14.417,A,846,IF,20190726085236
coriolis/3901988/profiles/R3901988_060.nc,20180426122109,70.643,-14.360,A,846,IF,20190726085237
coriolis/3901988/profiles/R3901988_061.nc,20180427115723,70.596,-14.337,A,846,IF,20190726085238
coriolis/3901988/profiles/R3901988_062.nc,20180428112302,70.533,-14.387,A,846,IF,20190726085238
coriolis/3901988/profiles/R3901988_063.nc,20180429091617,70.492,-14.561,A,846,IF,20190726085239
coriolis/3901988/profiles/R3901988_064.nc,20180430081514,70.488,-14.753,A,846,IF,20190726085240
coriolis/3901988/profiles/R3901988_065.nc,20180501072328,70.536,-14.929,A,846,IF,20190726085240
coriolis/3901988/profiles/R3901988_066.nc,20180502062820,70.585,-15.017,A,846,IF,20190726085241
coriolis/3901988/profiles/R3901988_067.nc,20180503052917,70.622,-15.022,A,846,IF,20190726085242
coriolis/3901988/profiles/R3901988_068.nc,20180504043836,70.633,-15.012,A,846,IF,20190726085242
coriolis/3901988/profiles/R3901988_069.nc,20180505034538,70.635,-14.983,A,846,IF,20190726085243
coriolis/3901988/profiles/R3901988_070.nc,20180506025916,70.649,-14.928,A,846,IF,20190726085244
coriolis/3901988/profiles/R3901988_071.nc,20180507021235,70.681,-14.805,A,846,IF,20190726085245
coriolis/3901988/profiles/R3901988_072.nc,20180508012717,70.714,-14.601,A,846,IF,20190726085245
coriolis/3901988/profiles/R3901988_073.nc,20180509004751,70.722,-14.377,A,846,IF,20190726085246
coriolis/3901988/profiles/R3901988_074.nc,20180509234830,70.677,-14.250,A,846,IF,20190726085247
coriolis/3901988/profiles/R3901988_075.nc,20180510230542,70.597,-14.227,A,846,IF,20190726085247
coriolis/3901988/profiles/R3901988_076.nc,20180511222752,70.557,-14.309,A,846,IF,20190726085248
coriolis/3901988/profiles/R3901988_077.nc,20180512220313,70.555,-14.408,A,846,IF,20190726085248
coriolis/3901988/profiles/R3901988_078.nc,20180513213648,70.589,-14.502,A,846,IF,20190726085248
coriolis/3901988/profiles/R3901988_079.nc,20180514205536,70.670,-14.529,A,846,IF,20190726085249
coriolis/3901988/profiles/R3901988_080.nc,20180515202143,70.735,-14.411,A,846,IF,20190726085249
coriolis/3901988/profiles/R3901988_081.nc,20180516194151,70.762,-14.303,A,846,IF,20190726085249
coriolis/3901988/profiles/R3901988_082.nc,20180521160733,70.638,-14.066,A,846,IF,20190726085250
coriolis/3901988/profiles/R3901988_083.nc,20180526104804,70.559,-13.924,A,846,IF,20190726085250
coriolis/3901988/profiles/R3901988_084.nc,20180531053112,70.546,-13.715,A,846,IF,20190726085250
coriolis/3901988/profiles/R3901988_085.nc,20180604234444,70.511,-13.580,A,846,IF,20190726085251
coriolis/3901988/profiles/R3901988_086.nc,20180609180935,70.512,-13.450,A,846,IF,20190726085251
coriolis/3901988/profiles/R3901988_087.nc,20180614122757,70.488,-13.391,A,846,IF,20190726085251
